Date,below_Wickiup_Res,BENO,CENO,ARNO,HeadOfPark,LAPO
2024-12-17 08:15,110.00,460.00,0,0.00,427.8,62.40
2024-12-17 08:30,110.00,460.00,0,0.00,427.8,62.40
2024-12-17 08:45,110.00,460.00,0,0.00,427.8,62.40
2024-12-17 09:00,110.00,460.00,0,0.00,427.8,62.40
2024-12-17 09:15,110.00,460.00,0,0.00,427.8,62.40
2024-12-17 09:30,110.00,460.00,0,0.00,427.8,62.40
2024-12-17 09:45,110.00,460.00,0,0.00,427.8,62.40
2024-12-17 10:00,110.00,460.00,0,0.00,427.8,62.40
2024-12-17 10:15,110.00,464.00,0,0.00,431.52,62.40
2024-12-17 10:30,110.00,464.00,0,0.00,431.52,62.40
2024-12-17 10:45,110.00,460.00,0,0.00,427.8,62.40
2024-12-17 11:00,110.00,464.00,0,0.00,431.52,62.40
2024-12-17 11:15,110.00,464.00,0,0.00,431.52,62.40
2024-12-17 11:30,110.00,464.00,0,0.00,431.52,62.40
2024-12-17 11:45,110.00,464.00,0,0.00,431.52,62.40
2024-12-17 12:00,110.00,464.00,0,0.00,431.52,62.40
2024-12-17 12:15,110.00,464.00,0,0.00,431.52,62.40
2024-12-17 12:30,110.00,464.00,0,0.00,431.52,61.60
2024-12-17 12:45,110.00,464.00,0,0.00,431.52,61.60
2024-12-17 13:00,110.00,464.00,0,0.00,431.52,61.60
2024-12-17 13:15,110.00,464.00,0,0.00,431.52,61.60
2024-12-17 13:30,110.00,464.00,0,0.00,431.52,61.60
2024-12-17 13:45,110.00,464.00,0,0.00,431.52,61.60
2024-12-17 14:00,110.00,464.00,0,0.00,431.52,61.60
2024-12-17 14:15,110.00,464.00,0,0.00,431.52,61.60
2024-12-17 14:30,110.00,464.00,0,0.00,431.52,61.60
2024-12-17 14:45,110.00,464.00,0,0.00,431.52,61.60
2024-12-17 15:00,110.00,464.00,0,0.00,431.52,61.60
2024-12-17 15:15,110.00,464.00,0,0.00,431.52,61.60
2024-12-17 15:30,110.00,464.00,0,0.00,431.52,61.60
2024-12-17 15:45,110.00,464.00,0,0.00,431.52,61.60
2024-12-17 16:00,110.00,464.00,0,0.00,431.52,61.60
2024-12-17 16:15,110.00,464.00,0,0.00,431.52,60.90
2024-12-17 16:30,110.00,464.00,0,0.00,431.52,60.90
2024-12-17 16:45,110.00,464.00,0,0.00,431.52,60.90
2024-12-17 17:00,110.00,464.00,0,0.00,431.52,60.90
2024-12-17 17:15,110.00,464.00,0,0.00,431.52,60.90
2024-12-17 17:30,110.00,464.00,0,0.00,431.52,60.90
2024-12-17 17:45,110.00,467.00,0,0.00,434.31,60.90
2024-12-17 18:00,110.00,464.00,0,0.00,431.52,60.90
2024-12-17 18:15,110.00,464.00,0,0.00,431.52,60.90
2024-12-17 18:30,110.00,464.00,0,0.00,431.52,60.90
2024-12-17 18:45,110.00,464.00,0,0.00,431.52,60.90
2024-12-17 19:00,110.00,464.00,0,0.00,431.52,60.90
2024-12-17 19:15,110.00,464.00,0,0.00,431.52,61.60
2024-12-17 19:30,110.00,460.00,0,0.00,427.8,61.60
2024-12-17 19:45,110.00,464.00,0,0.00,431.52,61.60
2024-12-17 20:00,110.00,464.00,0,0.00,431.52,61.60
2024-12-17 20:15,110.00,464.00,0,0.00,431.52,61.60
2024-12-17 20:30,110.00,460.00,0,0.00,427.8,61.60
2024-12-17 20:45,110.00,464.00,0,0.00,431.52,60.90
2024-12-17 21:00,110.00,464.00,0,0.00,431.52,60.90
2024-12-17 21:15,110.00,464.00,0,0.00,431.52,60.90
2024-12-17 21:30,110.00,464.00,0,0.00,431.52,60.90
2024-12-17 21:45,110.00,464.00,0,0.00,431.52,60.90
2024-12-17 22:00,110.00,460.00,0,0.00,427.8,60.10
2024-12-17 22:15,110.00,464.00,0,0.00,431.52,60.10
2024-12-17 22:30,110.00,464.00,0,0.00,431.52,60.10
2024-12-17 22:45,110.00,464.00,0,0.00,431.52,60.10
2024-12-17 23:00,110.00,464.00,0,0.00,431.52,60.10
2024-12-17 23:15,110.00,464.00,0,0.00,431.52,60.10
2024-12-17 23:30,110.00,464.00,0,0.00,431.52,59.30
2024-12-17 23:45,110.00,464.00,0,0.00,431.52,59.30
2024-12-18 00:00,110.00,464.00,0,0.00,431.52,59.30
2024-12-18 00:15,110.00,467.00,0,0.00,434.31,59.30
2024-12-18 00:30,110.00,467.00,0,0.00,434.31,59.30
2024-12-18 00:45,110.00,467.00,0,0.00,434.31,59.30
2024-12-18 01:00,110.00,464.00,0,0.00,431.52,59.30
2024-12-18 01:15,110.00,467.00,0,0.00,434.31,59.30
2024-12-18 01:30,110.00,464.00,0,0.00,431.52,59.30
2024-12-18 01:45,110.00,464.00,0,0.00,431.52,59.30
2024-12-18 02:00,110.00,464.00,0,0.00,431.52,59.30
2024-12-18 02:15,110.00,467.00,0,0.00,434.31,59.30
2024-12-18 02:30,110.00,467.00,0,0.00,434.31,59.30
2024-12-18 02:45,110.00,467.00,0,0.00,434.31,59.30
2024-12-18 03:00,110.00,464.00,0,0.00,431.52,59.30
2024-12-18 03:15,110.00,464.00,0,0.00,431.52,59.30
2024-12-18 03:30,110.00,464.00,0,0.00,431.52,59.30
2024-12-18 03:45,110.00,464.00,0,0.00,431.52,59.30
2024-12-18 04:00,110.00,460.00,0,0.00,427.8,59.30
2024-12-18 04:15,110.00,460.00,0,0.00,427.8,59.30
2024-12-18 04:30,107.00,464.00,0,0.00,431.52,59.30
2024-12-18 04:45,107.00,464.00,0,0.00,431.52,59.30
2024-12-18 05:00,107.00,460.00,0,0.00,427.8,60.10
2024-12-18 05:15,107.00,460.00,0,0.00,427.8,60.10
2024-12-18 05:30,107.00,464.00,0,0.00,431.52,60.10
2024-12-18 05:45,107.00,460.00,0,0.00,427.8,60.90
2024-12-18 06:00,107.00,464.00,0,0.00,431.52,60.90
2024-12-18 06:15,107.00,464.00,0,0.00,431.52,61.60
2024-12-18 06:30,107.00,464.00,0,0.00,431.52,61.60
2024-12-18 06:45,107.00,464.00,0,0.00,431.52,62.40
2024-12-18 07:00,107.00,464.00,0,0.00,431.52,62.40
2024-12-18 07:15,107.00,464.00,0,0.00,431.52,62.40
2024-12-18 07:30,107.00,467.00,0,0.00,434.31,63.20
2024-12-18 07:45,107.00,464.00,0,0.00,431.52,63.20
2024-12-18 08:00,107.00,464.00,0,0.00,431.52,63.20
2024-12-18 08:15,107.00,464.00,0,0.00,431.52,64.00
2024-12-18 08:30,107.00,464.00,0,0.00,431.52,64.00
2024-12-18 08:45,107.00,464.00,0,0.00,431.52,64.00
2024-12-18 09:00,107.00,464.00,0,0.00,431.52,64.00
2024-12-18 09:15,107.00,464.00,0,0.00,431.52,64.00
2024-12-18 09:30,107.00,464.00,0,0.00,431.52,64.00
2024-12-18 09:45,107.00,464.00,0,0.00,431.52,64.00
2024-12-18 10:00,107.00,464.00,0,0.00,431.52,64.80
2024-12-18 10:15,107.00,464.00,0,0.00,431.52,64.80
2024-12-18 10:30,107.00,464.00,0,0.00,431.52,64.80
2024-12-18 10:45,107.00,464.00,0,0.00,431.52,64.80
2024-12-18 11:00,107.00,464.00,0,0.00,431.52,64.80
2024-12-18 11:15,107.00,464.00,0,0.00,431.52,65.50
2024-12-18 11:30,107.00,464.00,0,0.00,431.52,65.50
2024-12-18 11:45,107.00,460.00,0,0.00,427.8,65.50
2024-12-18 12:00,107.00,464.00,0,0.00,431.52,65.50
2024-12-18 12:15,107.00,464.00,0,0.00,431.52,65.50
2024-12-18 12:30,107.00,464.00,0,0.00,431.52,65.50
2024-12-18 12:45,107.00,464.00,0,0.00,431.52,65.50
2024-12-18 13:00,107.00,464.00,0,0.00,431.52,65.50
2024-12-18 13:15,107.00,464.00,0,0.00,431.52,66.30
2024-12-18 13:30,107.00,464.00,0,0.00,431.52,66.30
2024-12-18 13:45,107.00,464.00,0,0.00,431.52,67.10
2024-12-18 14:00,107.00,464.00,0,0.00,431.52,67.10
2024-12-18 14:15,107.00,464.00,0,0.00,431.52,67.10
2024-12-18 14:30,107.00,464.00,0,0.00,431.52,67.10
2024-12-18 14:45,107.00,464.00,0,0.00,431.52,67.10
2024-12-18 15:00,107.00,464.00,0,0.00,431.52,67.10
2024-12-18 15:15,107.00,464.00,0,0.00,431.52,67.10
2024-12-18 15:30,107.00,464.00,0,0.00,431.52,67.10
2024-12-18 15:45,107.00,464.00,0,0.00,431.52,67.10
2024-12-18 16:00,107.00,464.00,0,0.00,431.52,67.10
2024-12-18 16:15,107.00,464.00,0,0.00,431.52,67.10
2024-12-18 16:30,107.00,464.00,0,0.00,431.52,67.10
2024-12-18 16:45,107.00,464.00,0,0.00,431.52,66.30
2024-12-18 17:00,107.00,464.00,0,0.00,431.52,66.30
2024-12-18 17:15,107.00,464.00,0,0.00,431.52,66.30
2024-12-18 17:30,107.00,464.00,0,0.00,431.52,66.30
2024-12-18 17:45,107.00,464.00,0,0.00,431.52,66.30
2024-12-18 18:00,107.00,464.00,0,0.00,431.52,66.30
2024-12-18 18:15,107.00,464.00,0,0.00,431.52,66.30
2024-12-18 18:30,107.00,464.00,0,0.00,431.52,65.50
2024-12-18 18:45,107.00,464.00,0,0.00,431.52,65.50
2024-12-18 19:00,107.00,464.00,0,0.00,431.52,65.50
2024-12-18 19:15,107.00,464.00,0,0.00,431.52,65.50
2024-12-18 19:30,107.00,464.00,0,0.00,431.52,65.50
2024-12-18 19:45,107.00,464.00,0,0.00,431.52,65.50
2024-12-18 20:00,107.00,464.00,0,0.00,431.52,64.80
2024-12-18 20:15,107.00,464.00,0,0.00,431.52,64.80
2024-12-18 20:30,107.00,464.00,0,0.00,431.52,64.80
2024-12-18 20:45,107.00,464.00,0,0.00,431.52,64.80
2024-12-18 21:00,107.00,464.00,0,0.00,431.52,64.80
2024-12-18 21:15,107.00,464.00,0,0.00,431.52,64.80
2024-12-18 21:30,107.00,464.00,0,0.00,431.52,64.00
2024-12-18 21:45,107.00,464.00,0,0.00,431.52,64.00
2024-12-18 22:00,107.00,464.00,0,0.00,431.52,64.80
2024-12-18 22:15,107.00,464.00,0,0.00,431.52,64.80
2024-12-18 22:30,107.00,464.00,0,0.00,431.52,64.80
2024-12-18 22:45,107.00,464.00,0,0.00,431.52,64.80
2024-12-18 23:00,107.00,464.00,0,0.00,431.52,64.80
2024-12-18 23:15,107.00,464.00,0,0.00,431.52,64.80
2024-12-18 23:30,107.00,464.00,0,0.00,431.52,64.80
2024-12-18 23:45,107.00,464.00,0,0.00,431.52,64.80
2024-12-19 00:00,107.00,464.00,0,0.00,431.52,65.50
2024-12-19 00:15,107.00,464.00,0,0.00,431.52,65.50
2024-12-19 00:30,107.00,464.00,0,0.00,431.52,65.50
2024-12-19 00:45,107.00,464.00,0,0.00,431.52,65.50
2024-12-19 01:00,107.00,464.00,0,0.00,431.52,66.30
2024-12-19 01:15,107.00,464.00,0,0.00,431.52,66.30
2024-12-19 01:30,107.00,464.00,0,0.00,431.52,66.30
2024-12-19 01:45,107.00,464.00,0,0.00,431.52,67.10
2024-12-19 02:00,107.00,464.00,0,0.00,431.52,67.10
2024-12-19 02:15,107.00,464.00,0,0.00,431.52,67.10
2024-12-19 02:30,107.00,464.00,0,0.00,431.52,67.90
2024-12-19 02:45,107.00,464.00,0,0.00,431.52,67.90
2024-12-19 03:00,107.00,464.00,0,0.00,431.52,67.90
2024-12-19 03:15,107.00,464.00,0,0.00,431.52,67.90
2024-12-19 03:30,107.00,464.00,0,0.00,431.52,67.90
2024-12-19 03:45,107.00,464.00,0,0.00,431.52,68.70
2024-12-19 04:00,107.00,464.00,0,0.00,431.52,68.70
2024-12-19 04:15,107.00,464.00,0,0.00,431.52,68.70
2024-12-19 04:30,107.00,460.00,0,0.00,427.8,68.70
2024-12-19 04:45,107.00,464.00,0,0.00,431.52,69.50
2024-12-19 05:00,107.00,460.00,0,0.00,427.8,69.50
2024-12-19 05:15,107.00,460.00,0,0.00,427.8,69.50
2024-12-19 05:30,107.00,464.00,0,0.00,431.52,69.50
2024-12-19 05:45,107.00,460.00,0,0.00,427.8,70.30
2024-12-19 06:00,107.00,460.00,0,0.00,427.8,70.30
2024-12-19 06:15,107.00,460.00,0,0.00,427.8,70.30
2024-12-19 06:30,107.00,460.00,0,0.00,427.8,70.30
2024-12-19 06:45,107.00,460.00,0,0.00,427.8,71.10
2024-12-19 07:00,107.00,460.00,0,0.00,427.8,71.10
2024-12-19 07:15,107.00,460.00,0,0.00,427.8,71.10
2024-12-19 07:30,107.00,460.00,0,0.00,427.8,71.90
2024-12-19 07:45,107.00,460.00,0,0.00,427.8,71.90
2024-12-19 08:00,107.00,460.00,0,0.00,427.8,71.90
2024-12-19 08:15,107.00,460.00,0,0.00,427.8,72.70
2024-12-19 08:30,107.00,460.00,0,0.00,427.8,72.70
2024-12-19 08:45,107.00,456.00,0,0.00,424.08,72.70
2024-12-19 09:00,107.00,456.00,0,0.00,424.08,73.50
2024-12-19 09:15,107.00,456.00,0,0.00,424.08,73.50
2024-12-19 09:30,107.00,456.00,0,0.00,424.08,73.50
2024-12-19 09:45,107.00,456.00,0,0.00,424.08,74.40
2024-12-19 10:00,107.00,456.00,0,0.00,424.08,74.40
2024-12-19 10:15,107.00,456.00,0,0.00,424.08,74.40
2024-12-19 10:30,107.00,456.00,0,0.00,424.08,74.40
2024-12-19 10:45,107.00,456.00,0,0.00,424.08,74.40
2024-12-19 11:00,107.00,456.00,0,0.00,424.08,74.40
2024-12-19 11:15,107.00,456.00,0,0.00,424.08,74.40
2024-12-19 11:30,107.00,453.00,0,0.00,421.29,74.40
2024-12-19 11:45,107.00,456.00,0,0.00,424.08,73.50
2024-12-19 12:00,107.00,456.00,0,0.00,424.08,73.50
2024-12-19 12:15,107.00,456.00,0,0.00,424.08,73.50
2024-12-19 12:30,107.00,453.00,0,0.00,421.29,73.50
2024-12-19 12:45,107.00,453.00,0,0.00,421.29,73.50
2024-12-19 13:00,107.00,453.00,0,0.00,421.29,74.40
2024-12-19 13:15,107.00,453.00,0,0.00,421.29,74.40
2024-12-19 13:30,107.00,453.00,0,0.00,421.29,75.20
2024-12-19 13:45,107.00,453.00,0,0.00,421.29,76.80
2024-12-19 14:00,107.00,453.00,0,0.00,421.29,77.70
2024-12-19 14:15,107.00,453.00,0,0.00,421.29,78.50
2024-12-19 14:30,107.00,453.00,0,0.00,421.29,79.30
2024-12-19 14:45,107.00,453.00,0,0.00,421.29,80.10
2024-12-19 15:00,107.00,453.00,0,0.00,421.29,80.10
2024-12-19 15:15,107.00,453.00,0,0.00,421.29,80.10
2024-12-19 15:30,107.00,453.00,0,0.00,421.29,81.00
2024-12-19 15:45,107.00,453.00,0,0.00,421.29,81.00
2024-12-19 16:00,107.00,453.00,0,0.00,421.29,81.00
2024-12-19 16:15,107.00,453.00,0,0.00,421.29,80.10
2024-12-19 16:30,107.00,453.00,0,0.00,421.29,80.10
2024-12-19 16:45,107.00,453.00,0,0.00,421.29,79.30
2024-12-19 17:00,107.00,453.00,0,0.00,421.29,78.50
2024-12-19 17:15,107.00,453.00,0,0.00,421.29,77.70
2024-12-19 17:30,107.00,453.00,0,0.00,421.29,76.80
2024-12-19 17:45,107.00,453.00,0,0.00,421.29,76.00
2024-12-19 18:00,107.00,453.00,0,0.00,421.29,75.20
2024-12-19 18:15,107.00,453.00,0,0.00,421.29,73.50
2024-12-19 18:30,107.00,453.00,0,0.00,421.29,72.70
2024-12-19 18:45,107.00,453.00,0,0.00,421.29,71.10
2024-12-19 19:00,107.00,456.00,0,0.00,424.08,70.30
2024-12-19 19:15,107.00,456.00,0,0.00,424.08,68.70
2024-12-19 19:30,107.00,456.00,0,0.00,424.08,67.90
2024-12-19 19:45,107.00,456.00,0,0.00,424.08,66.30
2024-12-19 20:00,107.00,456.00,0,0.00,424.08,65.50
2024-12-19 20:15,107.00,456.00,0,0.00,424.08,64.00
2024-12-19 20:30,107.00,456.00,0,0.00,424.08,63.20
2024-12-19 20:45,107.00,456.00,0,0.00,424.08,63.20
2024-12-19 21:00,107.00,456.00,0,0.00,424.08,62.40
2024-12-19 21:15,107.00,456.00,0,0.00,424.08,62.40
2024-12-19 21:30,107.00,456.00,0,0.00,424.08,61.60
2024-12-19 21:45,107.00,456.00,0,0.00,424.08,61.60
2024-12-19 22:00,107.00,456.00,0,0.00,424.08,61.60
2024-12-19 22:15,107.00,456.00,0,0.00,424.08,61.60
2024-12-19 22:30,107.00,456.00,0,0.00,424.08,61.60
2024-12-19 22:45,107.00,456.00,0,0.00,424.08,61.60
2024-12-19 23:00,107.00,456.00,0,0.00,424.08,61.60
2024-12-19 23:15,107.00,456.00,0,0.00,424.08,62.40
2024-12-19 23:30,107.00,456.00,0,0.00,424.08,62.40
2024-12-19 23:45,107.00,456.00,0,0.00,424.08,62.40
2024-12-20 00:00,107.00,456.00,0,0.00,424.08,63.20
2024-12-20 00:15,107.00,456.00,0,0.00,424.08,63.20
2024-12-20 00:30,107.00,456.00,0,0.00,424.08,63.20
2024-12-20 00:45,107.00,456.00,0,0.00,424.08,64.00
2024-12-20 01:00,107.00,456.00,0,0.00,424.08,64.00
2024-12-20 01:15,107.00,456.00,0,0.00,424.08,64.80
2024-12-20 01:30,107.00,456.00,0,0.00,424.08,64.80
2024-12-20 01:45,107.00,456.00,0,0.00,424.08,65.50
2024-12-20 02:00,107.00,456.00,0,0.00,424.08,66.30
2024-12-20 02:15,107.00,456.00,0,0.00,424.08,66.30
2024-12-20 02:30,107.00,456.00,0,0.00,424.08,67.10
2024-12-20 02:45,107.00,456.00,0,0.00,424.08,67.90
2024-12-20 03:00,107.00,456.00,0,0.00,424.08,68.70
2024-12-20 03:15,107.00,456.00,0,0.00,424.08,68.70
2024-12-20 03:30,107.00,456.00,0,0.00,424.08,69.50
2024-12-20 03:45,107.00,456.00,0,0.00,424.08,70.30
2024-12-20 04:00,107.00,456.00,0,0.00,424.08,70.30
2024-12-20 04:15,107.00,456.00,0,0.00,424.08,71.10
2024-12-20 04:30,107.00,456.00,0,0.00,424.08,71.90
2024-12-20 04:45,107.00,456.00,0,0.00,424.08,72.70
2024-12-20 05:00,107.00,456.00,0,0.00,424.08,72.70
2024-12-20 05:15,107.00,456.00,0,0.00,424.08,73.50
2024-12-20 05:30,107.00,456.00,0,0.00,424.08,74.40
2024-12-20 05:45,107.00,456.00,0,0.00,424.08,74.40
2024-12-20 06:00,107.00,456.00,0,0.00,424.08,75.20
2024-12-20 06:15,107.00,456.00,0,0.00,424.08,76.00
2024-12-20 06:30,107.00,456.00,0,0.00,424.08,76.00
2024-12-20 06:45,107.00,453.00,0,0.00,421.29,76.80
2024-12-20 07:00,107.00,453.00,0,0.00,421.29,76.80
2024-12-20 07:15,107.00,453.00,0,0.00,421.29,77.70
2024-12-20 07:30,107.00,453.00,0,0.00,421.29,78.50
2024-12-20 07:45,107.00,456.00,0,0.00,424.08,78.50
2024-12-20 08:00,107.00,456.00,0,0.00,424.08,79.30
2024-12-20 08:15,107.00,456.00,0,0.00,424.08,79.30
2024-12-20 08:30,107.00,456.00,0,0.00,424.08,80.10
2024-12-20 08:45,107.00,456.00,0,0.00,424.08,80.10
2024-12-20 09:00,107.00,456.00,0,0.00,424.08,81.00
2024-12-20 09:15,107.00,456.00,0,0.00,424.08,81.00
2024-12-20 09:30,107.00,456.00,0,0.00,424.08,81.80
2024-12-20 09:45,107.00,456.00,0,0.00,424.08,82.70
2024-12-20 10:00,107.00,456.00,0,0.00,424.08,82.70
2024-12-20 10:15,107.00,456.00,0,0.00,424.08,83.50
2024-12-20 10:30,107.00,456.00,0,0.00,424.08,84.40
2024-12-20 10:45,107.00,456.00,0,0.00,424.08,85.20
2024-12-20 11:00,107.00,456.00,0,0.00,424.08,86.10
2024-12-20 11:15,107.00,456.00,0,0.00,424.08,86.10
2024-12-20 11:30,107.00,456.00,0,0.00,424.08,86.90
2024-12-20 11:45,107.00,456.00,0,0.00,424.08,87.80
2024-12-20 12:00,107.00,456.00,0,0.00,424.08,88.60
2024-12-20 12:15,107.00,456.00,0,0.00,424.08,88.60
2024-12-20 12:30,107.00,456.00,0,0.00,424.08,89.50
2024-12-20 12:45,107.00,456.00,0,0.00,424.08,89.50
2024-12-20 13:00,107.00,456.00,0,0.00,424.08,90.40
2024-12-20 13:15,107.00,456.00,0,0.00,424.08,90.40
2024-12-20 13:30,107.00,456.00,0,0.00,424.08,90.40
2024-12-20 13:45,107.00,456.00,0,0.00,424.08,90.40
2024-12-20 14:00,107.00,456.00,0,0.00,424.08,91.20
2024-12-20 14:15,107.00,456.00,0,0.00,424.08,91.20
2024-12-20 14:30,107.00,456.00,0,0.00,424.08,91.20
2024-12-20 14:45,107.00,456.00,0,0.00,424.08,91.20
2024-12-20 15:00,107.00,456.00,0,0.00,424.08,90.40
2024-12-20 15:15,107.00,460.00,0,0.00,427.8,90.40
2024-12-20 15:30,107.00,456.00,0,0.00,424.08,90.40
2024-12-20 15:45,107.00,460.00,0,0.00,427.8,90.40
2024-12-20 16:00,107.00,460.00,0,0.00,427.8,90.40
2024-12-20 16:15,107.00,460.00,0,0.00,427.8,89.50
2024-12-20 16:30,107.00,460.00,0,0.00,427.8,89.50
2024-12-20 16:45,107.00,460.00,0,0.00,427.8,89.50
2024-12-20 17:00,107.00,460.00,0,0.00,427.8,88.60
2024-12-20 17:15,107.00,460.00,0,0.00,427.8,88.60
2024-12-20 17:30,107.00,460.00,0,0.00,427.8,87.80
2024-12-20 17:45,107.00,460.00,0,0.00,427.8,86.90
2024-12-20 18:00,107.00,460.00,0,0.00,427.8,86.90
2024-12-20 18:15,107.00,460.00,0,0.00,427.8,86.10
2024-12-20 18:30,107.00,460.00,0,0.00,427.8,86.10
2024-12-20 18:45,107.00,460.00,0,0.00,427.8,85.20
2024-12-20 19:00,107.00,460.00,0,0.00,427.8,85.20
2024-12-20 19:15,107.00,460.00,0,0.00,427.8,84.40
2024-12-20 19:30,107.00,464.00,0,0.00,431.52,83.50
2024-12-20 19:45,107.00,460.00,0,0.00,427.8,83.50
2024-12-20 20:00,107.00,460.00,0,0.00,427.8,83.50
2024-12-20 20:15,107.00,460.00,0,0.00,427.8,82.70
2024-12-20 20:30,107.00,460.00,0,0.00,427.8,81.80
2024-12-20 20:45,107.00,460.00,0,0.00,427.8,81.80
2024-12-20 21:00,107.00,460.00,0,0.00,427.8,81.80
2024-12-20 21:15,107.00,464.00,0,0.00,431.52,81.00
2024-12-20 21:30,107.00,460.00,0,0.00,427.8,81.00
2024-12-20 21:45,107.00,460.00,0,0.00,427.8,80.10
2024-12-20 22:00,107.00,460.00,0,0.00,427.8,80.10
2024-12-20 22:15,107.00,464.00,0,0.00,431.52,80.10
2024-12-20 22:30,107.00,460.00,0,0.00,427.8,80.10
2024-12-20 22:45,107.00,460.00,0,0.00,427.8,79.30
2024-12-20 23:00,107.00,464.00,0,0.00,431.52,79.30
2024-12-20 23:15,107.00,464.00,0,0.00,431.52,79.30
2024-12-20 23:30,107.00,464.00,0,0.00,431.52,79.30
2024-12-20 23:45,107.00,464.00,0,0.00,431.52,79.30
2024-12-21 00:00,107.00,464.00,0,0.00,431.52,78.50
2024-12-21 00:15,107.00,464.00,0,0.00,431.52,78.50
2024-12-21 00:30,107.00,464.00,0,0.00,431.52,78.50
2024-12-21 00:45,107.00,464.00,0,0.00,431.52,78.50
2024-12-21 01:00,107.00,464.00,0,0.00,431.52,78.50
2024-12-21 01:15,107.00,460.00,0,0.00,427.8,78.50
2024-12-21 01:30,107.00,460.00,0,0.00,427.8,78.50
2024-12-21 01:45,107.00,460.00,0,0.00,427.8,78.50
2024-12-21 02:00,107.00,460.00,0,0.00,427.8,78.50
2024-12-21 02:15,107.00,460.00,0,0.00,427.8,78.50
2024-12-21 02:30,107.00,460.00,0,0.00,427.8,78.50
2024-12-21 02:45,107.00,460.00,0,0.00,427.8,78.50
2024-12-21 03:00,107.00,464.00,0,0.00,431.52,78.50
2024-12-21 03:15,107.00,464.00,0,0.00,431.52,78.50
2024-12-21 03:30,107.00,464.00,0,0.00,431.52,78.50
2024-12-21 03:45,107.00,464.00,0,0.00,431.52,79.30
2024-12-21 04:00,107.00,464.00,0,0.00,431.52,79.30
2024-12-21 04:15,107.00,464.00,0,0.00,431.52,79.30
2024-12-21 04:30,107.00,464.00,0,0.00,431.52,79.30
2024-12-21 04:45,107.00,464.00,0,0.00,431.52,80.10
2024-12-21 05:00,107.00,464.00,0,0.00,431.52,80.10
2024-12-21 05:15,107.00,464.00,0,0.00,431.52,80.10
2024-12-21 05:30,107.00,464.00,0,0.00,431.52,80.10
2024-12-21 05:45,107.00,460.00,0,0.00,427.8,80.10
2024-12-21 06:00,107.00,464.00,0,0.00,431.52,80.10
2024-12-21 06:15,107.00,464.00,0,0.00,431.52,80.10
2024-12-21 06:30,107.00,464.00,0,0.00,431.52,80.10
2024-12-21 06:45,107.00,464.00,0,0.00,431.52,81.00
2024-12-21 07:00,107.00,464.00,0,0.00,431.52,81.00
2024-12-21 07:15,107.00,464.00,0,0.00,431.52,81.00
2024-12-21 07:30,107.00,467.00,0,0.00,434.31,81.00
2024-12-21 07:45,107.00,467.00,0,0.00,434.31,81.00
2024-12-21 08:00,107.00,467.00,0,0.00,434.31,81.00
2024-12-21 08:15,107.00,464.00,0,0.00,431.52,81.80
2024-12-21 08:30,107.00,464.00,0,0.00,431.52,81.80
2024-12-21 08:45,107.00,464.00,0,0.00,431.52,81.80
2024-12-21 09:00,107.00,464.00,0,0.00,431.52,81.80
2024-12-21 09:15,107.00,464.00,0,0.00,431.52,82.70
2024-12-21 09:30,107.00,464.00,0,0.00,431.52,82.70
2024-12-21 09:45,107.00,464.00,0,0.00,431.52,82.70
2024-12-21 10:00,107.00,464.00,0,0.00,431.52,82.70
2024-12-21 10:15,107.00,464.00,0,0.00,431.52,82.70
2024-12-21 10:30,107.00,464.00,0,0.00,431.52,82.70
2024-12-21 10:45,107.00,464.00,0,0.00,431.52,82.70
2024-12-21 11:00,107.00,464.00,0,0.00,431.52,82.70
2024-12-21 11:15,107.00,464.00,0,0.00,431.52,81.80
2024-12-21 11:30,107.00,464.00,0,0.00,431.52,81.80
2024-12-21 11:45,107.00,464.00,0,0.00,431.52,81.80
2024-12-21 12:00,107.00,464.00,0,0.00,431.52,81.80
2024-12-21 12:15,107.00,464.00,0,0.00,431.52,81.80
2024-12-21 12:30,107.00,464.00,0,0.00,431.52,81.80
2024-12-21 12:45,107.00,464.00,0,0.00,431.52,81.80
2024-12-21 13:00,107.00,467.00,0,0.00,434.31,81.80
2024-12-21 13:15,107.00,467.00,0,0.00,434.31,81.80
2024-12-21 13:30,107.00,467.00,0,0.00,434.31,81.80
2024-12-21 13:45,107.00,467.00,0,0.00,434.31,81.80
2024-12-21 14:00,107.00,467.00,0,0.00,434.31,81.80
2024-12-21 14:15,107.00,467.00,0,0.00,434.31,81.80
2024-12-21 14:30,107.00,467.00,0,0.00,434.31,81.80
2024-12-21 14:45,107.00,467.00,0,0.00,434.31,81.80
2024-12-21 15:00,107.00,467.00,0,0.00,434.31,81.80
2024-12-21 15:15,107.00,467.00,0,0.00,434.31,81.80
2024-12-21 15:30,107.00,467.00,0,0.00,434.31,81.80
2024-12-21 15:45,107.00,467.00,0,0.00,434.31,81.80
2024-12-21 16:00,107.00,467.00,0,0.00,434.31,81.80
2024-12-21 16:15,107.00,467.00,0,0.00,434.31,81.80
2024-12-21 16:30,107.00,467.00,0,0.00,434.31,81.80
2024-12-21 16:45,107.00,467.00,0,0.00,434.31,81.80
2024-12-21 17:00,107.00,467.00,0,0.00,434.31,81.80
2024-12-21 17:15,107.00,467.00,0,0.00,434.31,81.80
2024-12-21 17:30,107.00,467.00,0,0.00,434.31,81.00
2024-12-21 17:45,107.00,471.00,0,0.00,438.03,81.00
